TwitterID	Tweet	Retweets	Replies	Likes	Quotes	Identifier
SenShelby	"Senate Democrats are preparing to pass legislation that will double the size of the IRS. Their plan is to squeeze out more of your hard-earned dollars in order to fund their far left agenda. The ""Inflation Reduction Act"" will only leave Americans with less money in their pockets."	55	281	198	16	3413
SenShelby	Proud to join @SenDanSullivan in the fight to overturn the Biden Administration's NEPA regulations. We should be doing everything we can to prevent costly infrastructure project delays across our states. If this rule stands, hard-working Americans will feel the repercussions.	3	4	6	2	3832
SenShelby	Today we celebrate 232 years of the U.S. Coast Guard! The courage and discipline the men and women of the Coast Guard display is second to none, and their selfless service is greatly appreciated. Thank you, @USCG, for protecting our nation's waterways and remaining #AlwaysReady.	5	8	14	1	5323
SenShelby	Pleased to support the accession of Finland and Sweden to NATO. Longstanding friends of the U.S., these countries are robust and modernized. Their entrance will only strengthen the alliance’s interoperability, defense capability, and collective security.	6	3	19	1	341
SenShelby	The news out of Indiana today about the accident that took the lives of Congresswoman Walorski and her staffers, Emma Thomson and Zachary Potts, is unexpected and tragic. My deepest condolences are with the family and friends of the victims and the people of Indiana.	5	2	20	0	342
SenShelby	This morning I caught up with @SecAFOfficial Frank Kendall in my Washington, D.C., office. I enjoyed talking with him about the @USAirForce’s latest funding priorities and the ways we can best support our military.	1	16	12	0	343
SenShelby	Senate Democrats are under the impression that now, while we're in the middle of a recession, is the time to raise taxes. Doing so will only further burden Americans already dealing with historic inflation and a declining economy. They can't tax &amp; spend their way out of this one.	3	34	21	2	3833
SenShelby	Throughout my career, I've remained a strong advocate for our veterans. However, the PACT Act would reclassify nearly $400 billion in VA funding, allowing Dems to instead spend that on their liberal wish list. I want to support the PACT Act, but this budget gimmick must be fixed.	12	115	44	11	3414
SenShelby	The killing of al Qaeda terrorist Ayman al-Zawahiri is welcome news and long overdue. His presence in Kabul is concerning, but not unexpected after our chaotic withdrawal from Afghanistan. 1/2	3	17	12	2	344
SenShelby	Our economy shrank for a second straight quarter. Couple that with 40-year high inflation levels, and what are we left with? A recession. President Biden doesn't want to admit it, but you can't argue with the facts.	39	123	99	3	6293
SenShelby	Congratulations to Joe Ritch of #Huntsville, Alabama, on being nominated by the President to serve on the Tennessee Valley Authority's Board of Directors. Joe previously served in this capacity and was once Chairman of the TVA Board. His experience would serve TVA well. @TVAnews	7	13	27	0	345
SenShelby	Today I voted against the CHIPS Act because I will not support legislation that uses hard-earned taxpayer dollars to provide corporate welfare to massive, profitable companies. These companies can afford to expand on their own. They do not need subsidizing.	8	35	43	7	3415
SenShelby	Supporting Mobile and helping South Alabama reach its full potential has been a priority of mine, and I’m grateful for the area’s continued assistance and trust. I also appreciate the proclamation declaring today #RichardShelbyDay! Thanks, again, #Mobile!	2	2	8	1	346
SenShelby	Thank you to @MobileChamber for hosting me this morning as part of their Forum Alabama. Today’s event is one I’ll never forget. It’s been an honor to serve the people of Alabama in Washington over the last 44 years.	3	11	23	1	347
SenShelby	Alabama is home to some of the best schools in the nation. This week I heard from @UofSouthAlabama President Jo Bonner &amp; @UofAlabama President Stuart Bell about the great things happening at their universities. Both are excellent schools with a lot to offer. Go Jags &amp; Roll Tide!	6	12	31	2	348
SenShelby	My @BankingGOP colleagues and I finally heard back from Chairman Gensler on the @SECGov's proposed climate disclosure rule. Unfortunately, the response we received was wholly inadequate. Gensler's inability to answer straightforward questions regarding this rule is unacceptable.	5	10	5	3	5324
SenShelby	I’ve long been a champion of balancing the federal budget, but not at the expense of our national defense. Senator Braun’s proposal, while well-intentioned, essentially follows the Biden Administration’s plans to cut defense spending over the next decade. 1/2	5	12	9	1	5325
SenShelby	Today I met with @FINambUS Mikko Hautala and pledged my support for Finland and Sweden's accession into NATO. Their strong political traditions and military capabilities will be of immediate and tremendous benefit to the alliance.	9	5	90	0	349
SenShelby	RT @AIAspeaks: Today, AIA presented @SenShelby with the Wright Stuff Award to honor his leadership and contributions to America’s national…	3	0	0	0	350
SenShelby	Had a great time catching up with my old friend, Paul Finebaum, today. Paul is a legendary commentator, author, and talk show host. Alabama gained quite the recruit in 1980 when he moved to Birmingham. Come back and visit anytime, @Finebaum!	9	29	116	7	351
SenShelby	Inflation hit 9.1% today – another record high. This is devastating news for millions of hard-working Americans. The Biden Administration remains remiss in getting inflation under control. Passing another massive tax-and-spend bill would be a mistake we cannot afford.	6	36	11	3	3834
SenShelby	Happy Independence Day! Today we celebrate 246 years of freedom and liberty thanks to the men and women who put their lives on the line for our country. #Happy4thofJuly	9	81	77	3	2
SenShelby	The @USCG’s selection of @Austal_USA to build its second round of Offshore Patrol Cutters highlights the world-class workforce &amp; proven track record of the Mobile shipyard. This is excellent news for the future of our Coast Guard &amp; for shipbuilding in AL.	8	28	16	1	352
SenShelby	SCOTUS’s decision confirms that @EPA overstepped its regulatory authority in the Clean Power Plan, going beyond Congress’s explicit intent. I am glad that states will once again be able to control how they generate and use electricity to ensure reliability and affordability.	10	48	81	5	5326
SenShelby	Congratulations to Mobile's very own, Excelsior Band, on being named a 2022 @NEAarts National Heritage Fellow! Since its founding in 1883, Excelsior has become an iconic part of Mobile's culture, particularly when it comes to Mardi Gras.	4	24	8	0	353
SenShelby	Today, @SCOTUS reversed its 1973 Roe v. Wade decision, which I have long-believed was unconstitutional. This is welcome news. It is our moral and ethical duty to protect the dignity of human life, particularly when it comes to the unborn.	7	136	19	1	3416
SenShelby	I do not plan to support the gun bill currently being considered by the Senate. I firmly believe that this legislation raises serious constitutional concerns and opens the door to the erosion of the Second Amendment to our Constitution. My full statement:	4	65	35	3	3417
SenShelby	Alabama's manufacturers are some of the most talented in the game, and it's been my privilege to represent this industry and its workforce in Congress. Thank you, @ManufactureAla, for this honor.	1	15	8	1	354
SenShelby	Exciting news out of #Mobile: Austal USA has been awarded its second steel shipbuilding @USNavy contract, this one valued at $128 million! Well done, @Austal_USA. Keep up the great work.	6	33	17	1	355
SenShelby	11 of my Senate colleagues &amp; I sent a letter to @CMSGov @BrooksLaSureCMS to encourage CMS to appeal a recent District Court ruling &amp; continue the Low Wage Index Hospital Policy. If not, the flawed AWI methodology could eventually cause hospitals to close.	10	34	30	1	5327
SenShelby	The @SECGov's proposed climate disclosure rule is inappropriate and unnecessary. I joined my @BankingGOP colleagues in warning Chairman Gensler about the significant cost and burden that this rule would have on consumers, workers, and businesses.	4	13	5	1	5328
SenShelby	Proud to see @ChildrensAL was named the top pediatric hospital in the Southeast by @USNews. The Birmingham-based pediatric acute care hospital provides exceptional inpatient and outpatient care. It's great to see this hospital get the recognition it deserves. Congratulations!	5	14	21	1	356
SenShelby	Happy birthday, @USArmy! Grateful for the hardworking men and women in the Army who help defend our nation today and every day.	4	15	11	1	5329
SenShelby	I remain gravely concerned that inflation continues to run rampant, with reports showing yet another 40-year high. With record rent, food, and gasoline prices, American families and workers are hurting. @POTUS and the @FederalReserve must take responsibility for their inaction.	32	146	142	7	3835
SenShelby	Pleased that @NFWFnews and @NOAA have awarded #DauphinIsland $3M to help restore Aloe Bay's shoreline habitat and increase its resiliency. This project aims to mitigate damage from future storms and restore native marsh and oyster habitat. Great news for AL's coast.	5	29	16	1	5330
SenShelby	Today I reviewed the FY23 request for the @USNationalGuard and Reserves during a defense appropriations hearing. From responding to COVID, hurricanes, and wildfires to safeguarding our border, these men and women have served our country with distinction.	3	7	5	1	3
SenShelby	78 years ago, the #GreatestGeneration made history by storming the beaches of Normandy, beginning the liberation of Europe from German control. Those heroes stood strong and fought for what was right. On #DDay, we remember their bravery and honor their legacy.	3	14	22	1	3759
