TwitterID,Tweet,Retweets,Replies,Likes,Quotes
marcorubio,I pray democrats will keep following the advice of people like this lady,127,131,1160,10
marcorubio,Tonight the leftist Democrat party will learn what happens when you mock &amp; ignore hard working people in #America#redwave #Sayfie,386,817,2304,66
marcorubio,Closing the campaign in #Hialeah Tomorrow a #RedWave is coming &amp; it’s going to be a great day for #Florida and #America #Sayfie,115,269,1002,9
marcorubio,"Tomorrow Orlando and all of Central #Florida will show Biden &amp; the Democrats in Congress what happens when those in power ignore the issues that matter to hard working, law abiding Americans #Sayfie",164,333,1048,14
marcorubio,"If PPP loans saved your small business or your job after government shut down our country Biden says you aren’t allowed to disagree with his leftist policiesThese people don’t just need to lose tomorrow,they need to lose big",243,358,1411,22
marcorubio,RT @NHC_Atlantic: 4 pm EST: Here are the Key Messages for Subtropical Storm #Nicole.  See  for more details.,320,0,0,0
marcorubio,A #RedWave is coming to Jacksonville #Florida #Sayfie,107,202,699,4
marcorubio,Thank you President Trump for coming to Miami to rally a #RedWave on Tuesday here in #Florida,455,1979,4064,114
marcorubio,In Ocala #Florida they are ready for the #RedWave coming to save our country #Sayfie,164,432,1182,29
marcorubio,In Monticello-Jefferson County #Florida everyone can’t wait for the #RedWave on Tuesday #Sayfie,86,262,599,15
marcorubio,Fort Walton Beach #Florida fired up and ready to #SaveAmerica with a #RedWave,105,243,734,6
marcorubio,RT @JimmyPatronis: Proud to be with ⁦@marcorubio⁩ in Ft Walton Beach with 200+ amazing folks from NW Florida this AM. #RedWave,43,0,0,0
marcorubio,In Palm Beach County everyone is ready to ride the #RedWave to a big victory on Tuesday #Sayfie,94,371,776,13
marcorubio,"America, if you don’t love it you are free to leave, but we will never allow anyone to destroy it",405,1851,2373,102
marcorubio,Even the moon is all in for the #RedWave on Tuesday,641,822,4495,62
marcorubio,And for the 30th year I overwhelmingly ignore them,67,155,485,10
marcorubio,"A #RedWave2022 is building in Kissimmee, #Florida #Sayfie",57,163,494,4
marcorubio,"A #RedWave2022 is building in Kissimmee, #Florida #Sayfie",82,172,568,2
marcorubio,My  closing ad #Sayfie,608,1452,2970,105
marcorubio,Don’t fall for the spinGo Vote And #VoteRedToSaveAmerica2022 #RedWave2022,119,330,691,16
marcorubio,Honored to speak today to the National Association of Police Organizations in Broward County #Florida #Sayfie,78,182,493,10
marcorubio,In Naples #Florida they are ready to ride the #RedWave2022 #Sayfie,99,210,669,13
marcorubio,"Ok, who spiked the punch at the Biden party in Miami today?",452,2445,2761,286
marcorubio,Sarasota &amp; Manatee County #Florida are fired up about the #RedWave coming to save America #Sayfie,104,273,659,7
marcorubio,#Tampa is ready to vote RED and save America#Sayfie,124,357,1065,20
marcorubio,In Polk County #Florida lots of enthusiasm for the #RedWave tonight #Sayfie,81,191,603,9
marcorubio,The #RedWave2022 is coming to #Florida &amp; it begins in #Pensacola,145,280,1108,12
marcorubio,We need to make things in America again! #Sayfie,175,642,1238,46
marcorubio,It’s disgusting how since Monday some in local South #Florida media have been justifying the brutal beating of a GOP canvasser by smearing the victim over past views he has rejected &amp; now regrets#Sayfie,708,1757,2975,178
marcorubio,Great energy tonight in Palm Beach townhall with @seanhannity In 12 days the #RedWave is coming to #Florida,191,470,1253,26
marcorubio,The #RedWave2022 is coming to @PalmBeach #Florida #Sayfie,103,229,625,9
marcorubio,Tonight I will join @seanhannity @RonDeSantisFL &amp; @ScottforFlorida for a live townhall event from the free state of #Florida at 9pm on @FoxNews Tune In! #Sayfie,125,543,767,38
marcorubio,"#Florida is an agriculture state, and as long as I am in the Senate I will fight to save it and allow it to help feed our country#Sayfie",96,282,627,15
marcorubio,Pelosi puppet Val Demings says being a politician is harder than being a police officer,168,1022,604,63
marcorubio,The #RedWave2022 is coming to #Duval County #Florida#Sayfie,98,279,424,10
marcorubio,New evidence &amp; a 2nd arrest discredited the narrative pushed by a “journalist” at the dying Miami Herald about the attack on a GOP canvasser in #Florida And instead of focusing on the criminals who did this she emails questions that show she plans to smear the victim as a liar,232,872,678,51
marcorubio,#Florida is one of America’s most important agriculture states Today I was proud to receive the @FlaFarmBureau FedPac endorsement in Orlando #Sayfie,63,184,355,9
marcorubio,"Many local “reporters” in S. Fla spent 2 days smearing the GOP canvasser who was brutally attacked &amp; claimed it had nothing to do with politicsNow, a 2nd thug has been arrested &amp; police say it all began when he confronted the victim for being Republican",366,725,940,48
marcorubio,In Sumter County #Florida today They are fired up and ready to vote! #Sayfie,39,211,273,6
marcorubio,"Local media spent 2 days treating the GOP canvasser who was attacked as a criminal &amp; denying the attack was politically motivatedNow a second arrest,a police report &amp; surveillance video shows how biased &amp; irresponsible the narrative they were pushing was",708,1109,2050,129
marcorubio,On Sunday thugs told a GOP canvasser wearing my campaign t-shirt that he couldn’t be in their neighborhood because he was a RepublicanThey assaulted him &amp; commanded two dogs to attack himSurveillance video corroborated the victim’s story &amp; police have now made a second arrest,666,1587,2480,164
marcorubio,Jacksonville #Florida is ready to vote and save America from the failures of the Biden/Pelosi/Schumer democrats #Sayfie,152,561,925,37
marcorubio,When a republican volunteer is savagely beaten the traditional media treats the victim as the criminal and the criminal as a nice young man who likes fishing &amp; just made a mistake,496,3000,1965,254
marcorubio,Early in-person voting has begun in much of #Florida and #Hialeah is ready for a red wave #Sayfie,133,529,722,22
marcorubio,"Last night one of our canvassers wearing my T-shirt and a Desantis hat was brutally attacked by 4 animals who told him Republicans weren’t allowed in their neighborhood in #Hialeah #Florida He suffered internal bleeding, a broken jaw &amp; will need facial reconstructive surgery",8928,12097,21516,3645
marcorubio,"“everyone who exalts himself will be humbled, and the one who humbles himself will be exalted.”Luke 18:14",344,4730,2985,284
marcorubio,Monroe County #Florida is ready to vote RED this November #Sayfie,161,844,1068,45
marcorubio,I told everyone years ago @tiktok_us was a tool of Communist #China And yet Biden invites #tiktok “influencers” to the White House &amp; my leftist opponent Val Demings spends all day posting TikTok videos,203,623,645,39
marcorubio,"On Tuesday I won a debate against my Pelosi puppet opponent Val Demings, the debate moderator &amp; a left wing activist posing as a newspaper editor 😂",593,7378,3703,430
marcorubio,The #305 is ready for the red wave!!,122,855,918,27
marcorubio,Even left wing activists who pretend to be journalists are struggling to spin the disaster Pelosi puppet Val Demings was last night #Sayfie,453,3318,2008,133
marcorubio,4 vs.1 Rubio Crushes Demings and Her Helpful Moderators  via @BreitbartNews,208,2350,916,105
marcorubio,Tonight the extreme leftist views &amp; do nothing record of Pelosi puppet Val Demings was exposed in our debate #Sayfie,541,1487,2468,90
marcorubio,About to take the debate stage in #PalmBeach at 7pmFollow @TeamMarco for real time updates on everything that comes up during the debate,83,912,713,33
marcorubio,Today I was proud to receive the support of virtually every Cuban exile organization in #Florida,168,794,1079,34
marcorubio,"The LORD foils the plan of nations,frustrates the designs of peoples. But the plan of the LORD stands forever,the designs of his heart through all generations. Blessed is the nation whose God is the LORD,the people chosen as his inheritance.Psalms 33:10-12",178,1744,1236,98
marcorubio,"The biggest divide in America today is between the laptop liberals who dominate media,bureaucracy,tech,higher ed &amp; finance &amp; the working class/blue collar Americans they have spent two decades mocking and harming  via @nypost",145,687,582,38
marcorubio,"Let the rivers clap their hands,the mountains shout with them for joy, before the LORD who comes,who comes to govern the earth,to govern the world with justice and the peoples with fairness.Psalms 98:8-9",139,1610,990,94
